<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
YNDX;D;31.01.22;0;3487.0000000;3718.2000000;3456.0000000;3717.6000000;2663098
YNDX;D;01.02.22;0;3715.0000000;3944.8000000;3662.8000000;3724.0000000;3344738
YNDX;D;02.02.22;0;3749.0000000;3840.0000000;3640.0000000;3675.0000000;2710466
YNDX;D;03.02.22;0;3629.8000000;3635.6000000;3483.4000000;3517.0000000;2413099
YNDX;D;04.02.22;0;3575.0000000;3644.0000000;3460.6000000;3502.4000000;2120916
YNDX;D;07.02.22;0;3511.4000000;3550.0000000;3422.8000000;3468.0000000;1247103
YNDX;D;08.02.22;0;3477.8000000;3625.8000000;3452.8000000;3624.2000000;1924481
YNDX;D;09.02.22;0;3640.0000000;3777.0000000;3633.6000000;3763.0000000;2115707
YNDX;D;10.02.22;0;3760.0000000;3900.2000000;3651.8000000;3805.0000000;2899424
YNDX;D;11.02.22;0;3789.4000000;3828.0000000;3400.0000000;3429.8000000;3928913
YNDX;D;14.02.22;0;3428.2000000;3540.0000000;3306.8000000;3471.4000000;4795126
YNDX;D;15.02.22;0;3518.4000000;3992.8000000;3497.4000000;3953.2000000;7828656
YNDX;D;16.02.22;0;3981.0000000;4184.4000000;3893.0000000;4044.8000000;5892747
YNDX;D;17.02.22;0;4044.0000000;4044.0000000;3737.2000000;3772.6000000;4475290
YNDX;D;18.02.22;0;3800.0000000;3880.0000000;3457.0000000;3475.4000000;5000023
YNDX;D;21.02.22;0;3465.0000000;3648.8000000;2845.0000000;3065.8000000;10649817
YNDX;D;22.02.22;0;3027.4000000;3409.8000000;2900.0000000;3154.8000000;10240422
YNDX;D;24.02.22;0;2954.0000000;2954.0000000;1700.0000000;1990.0000000;9011283
YNDX;D;25.02.22;0;1949.8000000;2385.0000000;1900.0000000;1931.2000000;5757694
YNDX;D;29.03.22;0;2010.0000000;2173.0000000;1932.0000000;2020.0000000;2573925
YNDX;D;30.03.22;0;2100.2000000;2250.0000000;2025.0000000;2154.0000000;1740526
YNDX;D;31.03.22;0;2220.2000000;2290.0000000;2155.0000000;2259.0000000;1676144
YNDX;D;01.04.22;0;2299.4000000;2460.0000000;2280.0000000;2325.0000000;2138371
YNDX;D;04.04.22;0;2370.2000000;2420.0000000;2201.0000000;2285.0000000;1768864
YNDX;D;05.04.22;0;2299.0000000;2340.0000000;2020.0000000;2158.4000000;1723047
YNDX;D;06.04.22;0;2109.0000000;2145.0000000;2025.0000000;2070.8000000;1395892
YNDX;D;07.04.22;0;2072.0000000;2246.2000000;2071.0000000;2130.0000000;1406513
YNDX;D;08.04.22;0;2172.0000000;2188.6000000;2075.0000000;2115.0000000;620413
YNDX;D;11.04.22;0;2120.8000000;2160.0000000;2071.0000000;2097.0000000;428052
YNDX;D;12.04.22;0;2099.8000000;2115.0000000;1980.8000000;2074.0000000;471934
YNDX;D;13.04.22;0;2081.0000000;2115.0000000;2050.0000000;2088.0000000;243959
YNDX;D;14.04.22;0;2087.0000000;2099.2000000;1943.0000000;1945.2000000;511030
YNDX;D;15.04.22;0;1955.8000000;1996.0000000;1900.2000000;1979.6000000;342649
YNDX;D;18.04.22;0;1997.2000000;2019.2000000;1871.2000000;1880.2000000;419550
YNDX;D;19.04.22;0;1885.0000000;1910.6000000;1732.2000000;1857.6000000;784163
YNDX;D;20.04.22;0;1870.0000000;1890.0000000;1782.4000000;1789.8000000;780645
YNDX;D;21.04.22;0;1798.2000000;1808.6000000;1642.8000000;1646.0000000;969505
YNDX;D;22.04.22;0;1668.6000000;1695.0000000;1532.0000000;1692.0000000;1132432
YNDX;D;25.04.22;0;1692.4000000;1698.0000000;1520.0000000;1520.8000000;816131
YNDX;D;26.04.22;0;1520.2000000;1628.0000000;1500.0000000;1600.8000000;979187
YNDX;D;27.04.22;0;1619.0000000;1770.0000000;1587.0000000;1748.6000000;914538
YNDX;D;28.04.22;0;1761.0000000;1928.6000000;1717.0000000;1721.0000000;1223911
YNDX;D;29.04.22;0;1735.0000000;1817.6000000;1734.2000000;1766.6000000;394680
YNDX;D;04.05.22;0;1792.2000000;1813.6000000;1684.2000000;1699.0000000;368114
YNDX;D;05.05.22;0;1717.8000000;1751.8000000;1703.0000000;1734.4000000;187108
YNDX;D;06.05.22;0;1730.0000000;1731.4000000;1655.0000000;1688.0000000;199869
YNDX;D;11.05.22;0;1688.2000000;1728.6000000;1634.0000000;1677.4000000;255168
YNDX;D;12.05.22;0;1670.4000000;1681.2000000;1543.6000000;1594.0000000;259497
YNDX;D;13.05.22;0;1604.6000000;1624.6000000;1574.2000000;1593.0000000;120870
YNDX;D;16.05.22;0;1618.0000000;1679.0000000;1562.0000000;1638.2000000;265490
YNDX;D;17.05.22;0;1658.2000000;1707.0000000;1649.8000000;1701.0000000;204637
YNDX;D;18.05.22;0;1708.0000000;1795.0000000;1701.8000000;1715.8000000;321392
YNDX;D;19.05.22;0;1699.0000000;1713.0000000;1640.0000000;1705.0000000;203252
YNDX;D;20.05.22;0;1721.8000000;1733.4000000;1600.0000000;1646.0000000;260762
YNDX;D;23.05.22;0;1640.0000000;1673.8000000;1570.6000000;1592.8000000;199081
YNDX;D;24.05.22;0;1590.2000000;1629.0000000;1530.2000000;1590.0000000;196650
YNDX;D;25.05.22;0;1594.0000000;1636.0000000;1572.0000000;1608.0000000;187667
YNDX;D;26.05.22;0;1617.8000000;1708.6000000;1608.0000000;1670.0000000;460793
YNDX;D;27.05.22;0;1685.6000000;1705.0000000;1630.0000000;1644.0000000;220303
YNDX;D;30.05.22;0;1652.6000000;1663.0000000;1592.2000000;1597.6000000;213919
YNDX;D;31.05.22;0;1590.0000000;1602.0000000;1550.4000000;1567.8000000;151631
YNDX;D;01.06.22;0;1567.0000000;1623.0000000;1559.0000000;1586.0000000;226402
YNDX;D;02.06.22;0;1590.0000000;1607.6000000;1564.6000000;1592.0000000;203846
YNDX;D;03.06.22;0;1591.0000000;1620.0000000;1366.4000000;1497.0000000;1367133
YNDX;D;06.06.22;0;1504.6000000;1525.6000000;1385.0000000;1399.8000000;903197
YNDX;D;07.06.22;0;1395.0000000;1442.6000000;1333.0000000;1438.0000000;759930
YNDX;D;08.06.22;0;1450.0000000;1495.0000000;1441.4000000;1456.2000000;368870
YNDX;D;09.06.22;0;1458.0000000;1461.2000000;1382.0000000;1401.4000000;379390
YNDX;D;10.06.22;0;1390.0000000;1470.0000000;1350.0000000;1400.8000000;492575
YNDX;D;14.06.22;0;1380.0000000;1429.2000000;1360.0000000;1386.0000000;323484
YNDX;D;15.06.22;0;1390.6000000;1407.8000000;1380.2000000;1390.0000000;239546
YNDX;D;16.06.22;0;1404.0000000;1457.0000000;1390.0000000;1456.2000000;473524
YNDX;D;17.06.22;0;1460.4000000;1511.4000000;1433.4000000;1465.0000000;453160
YNDX;D;20.06.22;0;1468.0000000;1566.0000000;1467.8000000;1560.8000000;569095
YNDX;D;21.06.22;0;1574.0000000;1629.0000000;1531.2000000;1533.8000000;591291
YNDX;D;22.06.22;0;1525.0000000;1600.0000000;1500.4000000;1600.0000000;331398
YNDX;D;23.06.22;0;1603.6000000;1669.0000000;1581.0000000;1662.0000000;460065
YNDX;D;24.06.22;0;1665.0000000;1680.0000000;1610.4000000;1645.0000000;245110
YNDX;D;27.06.22;0;1660.0000000;1779.0000000;1645.2000000;1779.0000000;522537
YNDX;D;28.06.22;0;1781.2000000;1781.2000000;1731.2000000;1750.0000000;394456
YNDX;D;29.06.22;0;1748.0000000;1748.8000000;1666.2000000;1712.0000000;309255
YNDX;D;30.06.22;0;1710.0000000;1730.0000000;1565.8000000;1603.8000000;489807
YNDX;D;01.07.22;0;1595.2000000;1627.0000000;1552.0000000;1596.0000000;215038
YNDX;D;04.07.22;0;1604.6000000;1688.0000000;1571.8000000;1660.0000000;316882
YNDX;D;05.07.22;0;1679.8000000;1742.0000000;1660.0000000;1701.4000000;357880
YNDX;D;06.07.22;0;1720.4000000;1748.0000000;1634.8000000;1655.0000000;400756
YNDX;D;07.07.22;0;1660.2000000;1729.0000000;1660.2000000;1711.0000000;417994
YNDX;D;08.07.22;0;1720.2000000;1739.4000000;1685.4000000;1704.0000000;261884
YNDX;D;11.07.22;0;1706.0000000;1740.0000000;1660.0000000;1678.0000000;359813
YNDX;D;12.07.22;0;1679.8000000;1680.6000000;1595.0000000;1660.6000000;409730
YNDX;D;13.07.22;0;1660.6000000;1688.8000000;1586.0000000;1600.0000000;239032
YNDX;D;14.07.22;0;1610.2000000;1669.0000000;1572.0000000;1613.6000000;304258
YNDX;D;15.07.22;0;1626.0000000;1642.0000000;1602.6000000;1638.6000000;225685
YNDX;D;18.07.22;0;1650.0000000;1719.6000000;1645.0000000;1696.0000000;436145
YNDX;D;19.07.22;0;1699.8000000;1705.8000000;1645.0000000;1672.4000000;313716
YNDX;D;20.07.22;0;1680.0000000;1748.0000000;1670.4000000;1715.4000000;438717
YNDX;D;21.07.22;0;1720.6000000;1733.8000000;1658.6000000;1701.0000000;216408
YNDX;D;22.07.22;0;1708.0000000;1804.0000000;1706.2000000;1800.0000000;606519
YNDX;D;25.07.22;0;1827.0000000;1978.8000000;1810.0000000;1973.0000000;1198889
YNDX;D;26.07.22;0;1994.0000000;2170.0000000;1975.2000000;2136.0000000;2860775
YNDX;D;27.07.22;0;2149.0000000;2150.0000000;2020.0000000;2072.0000000;1808534
YNDX;D;28.07.22;0;2085.0000000;2109.0000000;2038.0000000;2063.0000000;569081
YNDX;D;29.07.22;0;2055.0000000;2078.0000000;1950.0000000;1952.0000000;1286947
YNDX;D;01.08.22;0;1948.0000000;1973.0000000;1852.2000000;1926.2000000;979741
YNDX;D;02.08.22;0;1922.8000000;1948.0000000;1860.2000000;1891.2000000;642364
YNDX;D;03.08.22;0;1898.0000000;1986.2000000;1895.0000000;1956.0000000;709763
YNDX;D;04.08.22;0;1985.0000000;2032.0000000;1975.0000000;2000.0000000;704153
YNDX;D;05.08.22;0;2030.4000000;2030.4000000;1811.2000000;1837.0000000;1358695
YNDX;D;08.08.22;0;1984.0000000;1985.6000000;1893.0000000;1933.0000000;896927
YNDX;D;09.08.22;0;1935.0000000;1949.0000000;1887.6000000;1944.4000000;428532
YNDX;D;10.08.22;0;1944.4000000;1989.0000000;1930.2000000;1971.8000000;392508
YNDX;D;11.08.22;0;1981.0000000;2014.4000000;1901.0000000;1915.6000000;570623
YNDX;D;12.08.22;0;1915.0000000;1948.8000000;1888.8000000;1903.0000000;507510
YNDX;D;15.08.22;0;1908.8000000;1933.0000000;1872.2000000;1904.0000000;349933
YNDX;D;16.08.22;0;1917.6000000;1940.8000000;1901.0000000;1935.0000000;226498
YNDX;D;17.08.22;0;1940.0000000;1979.2000000;1930.2000000;1958.0000000;316563
YNDX;D;18.08.22;0;1962.0000000;1975.0000000;1943.0000000;1966.0000000;207864
YNDX;D;19.08.22;0;1964.0000000;1965.0000000;1920.0000000;1936.6000000;191253
YNDX;D;22.08.22;0;1936.6000000;2022.0000000;1920.4000000;2006.0000000;578456
YNDX;D;23.08.22;0;2011.8000000;2089.0000000;2011.0000000;2082.2000000;756212
YNDX;D;24.08.22;0;2095.0000000;2123.0000000;2070.0000000;2085.2000000;535171
YNDX;D;25.08.22;0;2086.0000000;2120.0000000;2085.0000000;2118.8000000;424759
YNDX;D;26.08.22;0;2120.0000000;2130.0000000;2089.4000000;2100.0000000;309737
YNDX;D;29.08.22;0;2100.0000000;2112.0000000;2081.8000000;2105.0000000;281092
YNDX;D;30.08.22;0;2107.6000000;2205.0000000;2096.0000000;2190.0000000;1021768
YNDX;D;31.08.22;0;2199.0000000;2236.0000000;2111.2000000;2170.6000000;692807
YNDX;D;01.09.22;0;2180.0000000;2195.4000000;2150.4000000;2178.0000000;300430
YNDX;D;02.09.22;0;2177.6000000;2180.0000000;2116.0000000;2150.0000000;423558
YNDX;D;05.09.22;0;2155.0000000;2160.0000000;2121.6000000;2155.0000000;210953
YNDX;D;06.09.22;0;2156.6000000;2183.0000000;2007.2000000;2070.0000000;856283
YNDX;D;07.09.22;0;2071.0000000;2105.6000000;2034.0000000;2076.0000000;385611
YNDX;D;08.09.22;0;2076.0000000;2095.0000000;2036.0000000;2064.0000000;303647
YNDX;D;09.09.22;0;2071.2000000;2095.0000000;2042.0000000;2093.0000000;243031
YNDX;D;12.09.22;0;2089.8000000;2181.6000000;2078.0000000;2148.6000000;797013
YNDX;D;13.09.22;0;2160.0000000;2206.6000000;2142.4000000;2191.4000000;786628
YNDX;D;14.09.22;0;2192.8000000;2192.8000000;2109.4000000;2167.4000000;521919
YNDX;D;15.09.22;0;2166.0000000;2195.0000000;2151.2000000;2177.6000000;421177
YNDX;D;16.09.22;0;2180.0000000;2238.0000000;2175.0000000;2206.0000000;780976
YNDX;D;19.09.22;0;2207.0000000;2250.0000000;2198.0000000;2230.0000000;513110
YNDX;D;20.09.22;0;2238.6000000;2254.0000000;1890.0000000;2010.0000000;3596874
YNDX;D;21.09.22;0;1782.2000000;1978.0000000;1688.6000000;1899.4000000;2208774
YNDX;D;22.09.22;0;1902.6000000;1969.8000000;1892.4000000;1916.8000000;976973
YNDX;D;23.09.22;0;1922.8000000;1923.0000000;1750.0000000;1791.8000000;1516226
YNDX;D;26.09.22;0;1752.0000000;1762.0000000;1505.0000000;1543.0000000;2233701
YNDX;D;27.09.22;0;1580.0000000;1715.0000000;1575.0000000;1713.2000000;1710834
YNDX;D;28.09.22;0;1713.2000000;1796.0000000;1669.2000000;1780.0000000;1811098
YNDX;D;29.09.22;0;1803.6000000;1880.0000000;1756.0000000;1840.6000000;1819649
YNDX;D;30.09.22;0;1840.0000000;1940.0000000;1801.2000000;1877.6000000;2255911
YNDX;D;03.10.22;0;1877.8000000;1959.6000000;1868.0000000;1959.0000000;935982
YNDX;D;04.10.22;0;1968.0000000;2004.0000000;1901.0000000;1985.0000000;1244927
YNDX;D;05.10.22;0;1988.6000000;2059.4000000;1940.4000000;2029.8000000;1989674
YNDX;D;06.10.22;0;2043.6000000;2056.0000000;1977.0000000;2004.4000000;892275
YNDX;D;07.10.22;0;1993.0000000;1995.4000000;1913.0000000;1930.2000000;931770
YNDX;D;10.10.22;0;1810.2000000;1999.8000000;1810.0000000;1998.0000000;1415111
YNDX;D;11.10.22;0;2003.0000000;2037.8000000;1986.0000000;2006.6000000;848118
YNDX;D;12.10.22;0;2018.2000000;2058.8000000;1986.0000000;2044.0000000;837060
YNDX;D;13.10.22;0;2044.2000000;2089.0000000;2005.6000000;2032.0000000;1076310
YNDX;D;14.10.22;0;2035.2000000;2052.0000000;1967.2000000;1991.0000000;867035
YNDX;D;17.10.22;0;1998.8000000;2024.6000000;1983.6000000;2022.2000000;474896
YNDX;D;18.10.22;0;2034.4000000;2045.0000000;1953.4000000;1968.0000000;609477
YNDX;D;19.10.22;0;1969.2000000;1995.0000000;1871.6000000;1927.4000000;1426467
YNDX;D;20.10.22;0;1933.6000000;1955.2000000;1907.0000000;1928.8000000;539142
YNDX;D;21.10.22;0;1929.2000000;1982.4000000;1910.8000000;1976.0000000;446510
YNDX;D;24.10.22;0;1983.6000000;2012.0000000;1950.8000000;1973.4000000;351982
YNDX;D;25.10.22;0;1977.0000000;2026.8000000;1957.0000000;2020.2000000;471649
YNDX;D;26.10.22;0;2029.6000000;2036.8000000;1984.8000000;2008.0000000;462700
YNDX;D;27.10.22;0;2018.2000000;2038.6000000;2002.6000000;2021.0000000;414126
YNDX;D;28.10.22;0;2011.4000000;2026.8000000;1962.8000000;2021.8000000;472134
YNDX;D;31.10.22;0;2029.8000000;2109.0000000;2025.0000000;2109.0000000;803901
YNDX;D;01.11.22;0;2118.8000000;2160.0000000;2097.0000000;2157.0000000;747789
YNDX;D;02.11.22;0;2160.0000000;2165.0000000;2055.0000000;2110.0000000;574029
YNDX;D;03.11.22;0;2110.2000000;2134.0000000;2080.0000000;2119.0000000;802545
YNDX;D;07.11.22;0;2145.8000000;2162.0000000;2130.0000000;2151.6000000;573914
YNDX;D;08.11.22;0;2154.8000000;2165.0000000;2111.2000000;2127.6000000;343905
YNDX;D;09.11.22;0;2128.0000000;2128.6000000;2035.4000000;2060.4000000;606343
YNDX;D;10.11.22;0;2064.6000000;2129.0000000;2040.0000000;2111.6000000;491571
YNDX;D;11.11.22;0;2119.4000000;2139.6000000;2111.8000000;2122.2000000;328278
YNDX;D;14.11.22;0;2126.4000000;2150.0000000;2102.6000000;2132.4000000;317835
YNDX;D;15.11.22;0;2140.0000000;2184.0000000;1950.0000000;2071.6000000;1055573
YNDX;D;16.11.22;0;2090.0000000;2124.0000000;2066.0000000;2114.2000000;325735
YNDX;D;17.11.22;0;2115.2000000;2128.6000000;2081.2000000;2097.8000000;184839
YNDX;D;18.11.22;0;2097.0000000;2110.4000000;2065.0000000;2098.2000000;231699
YNDX;D;21.11.22;0;2091.0000000;2102.4000000;2038.0000000;2068.0000000;378347
YNDX;D;22.11.22;0;2067.0000000;2095.2000000;2050.0000000;2083.8000000;202290
YNDX;D;23.11.22;0;2085.8000000;2159.4000000;2061.0000000;2135.0000000;669003
YNDX;D;24.11.22;0;2151.0000000;2154.6000000;2108.4000000;2130.0000000;345805
YNDX;D;25.11.22;0;2120.0000000;2153.0000000;2006.0000000;2020.4000000;1924598
YNDX;D;28.11.22;0;1994.8000000;1995.6000000;1885.8000000;1914.2000000;2241618
YNDX;D;29.11.22;0;1918.8000000;1992.0000000;1916.4000000;1986.2000000;1182505
YNDX;D;30.11.22;0;1988.2000000;2014.6000000;1954.8000000;1996.6000000;762512
YNDX;D;01.12.22;0;1999.8000000;2003.6000000;1960.0000000;1980.2000000;411776
YNDX;D;02.12.22;0;1980.0000000;1980.2000000;1957.2000000;1971.2000000;268044
YNDX;D;05.12.22;0;1969.0000000;2004.4000000;1968.2000000;1985.8000000;600269
YNDX;D;06.12.22;0;1988.6000000;2000.0000000;1961.6000000;1989.4000000;367212
YNDX;D;07.12.22;0;1989.4000000;1989.8000000;1962.0000000;1976.4000000;218390
YNDX;D;08.12.22;0;1976.8000000;1984.8000000;1940.8000000;1958.4000000;312388
YNDX;D;09.12.22;0;1955.6000000;1963.0000000;1933.0000000;1949.4000000;193187
YNDX;D;12.12.22;0;1950.0000000;1959.6000000;1910.0000000;1921.8000000;279073
YNDX;D;13.12.22;0;1925.0000000;1927.0000000;1881.0000000;1899.2000000;489237
YNDX;D;14.12.22;0;1899.2000000;1899.8000000;1826.4000000;1851.0000000;749148
YNDX;D;15.12.22;0;1850.0000000;1883.0000000;1823.6000000;1849.6000000;567164
YNDX;D;16.12.22;0;1851.2000000;1862.2000000;1830.8000000;1836.4000000;255675
YNDX;D;19.12.22;0;1830.0000000;1834.8000000;1762.4000000;1768.8000000;582864
YNDX;D;20.12.22;0;1765.0000000;1845.0000000;1764.6000000;1842.0000000;507271
YNDX;D;21.12.22;0;1856.4000000;1878.0000000;1791.2000000;1833.8000000;521557
YNDX;D;22.12.22;0;1837.0000000;1865.0000000;1810.0000000;1847.0000000;424790
YNDX;D;23.12.22;0;1846.6000000;1847.0000000;1811.0000000;1821.2000000;400956
YNDX;D;26.12.22;0;1826.4000000;1829.8000000;1793.0000000;1811.4000000;393506
YNDX;D;27.12.22;0;1817.4000000;1849.6000000;1797.2000000;1834.0000000;356130
YNDX;D;28.12.22;0;1835.2000000;1846.0000000;1811.0000000;1815.8000000;347826
YNDX;D;29.12.22;0;1817.0000000;1828.2000000;1806.2000000;1819.6000000;233511
YNDX;D;30.12.22;0;1812.2000000;1823.0000000;1791.0000000;1817.8000000;370215
YNDX;D;03.01.23;0;1817.2000000;1839.0000000;1805.8000000;1832.0000000;209699
YNDX;D;04.01.23;0;1834.0000000;1877.0000000;1827.2000000;1867.0000000;221737
YNDX;D;05.01.23;0;1871.6000000;1886.8000000;1841.2000000;1855.4000000;156597
YNDX;D;06.01.23;0;1856.2000000;1864.4000000;1845.0000000;1850.4000000;74490
YNDX;D;09.01.23;0;1857.2000000;1874.2000000;1850.0000000;1866.8000000;216289
YNDX;D;10.01.23;0;1869.0000000;1873.8000000;1855.0000000;1870.0000000;195392
YNDX;D;11.01.23;0;1874.8000000;1909.6000000;1873.0000000;1909.0000000;306673
YNDX;D;12.01.23;0;1909.0000000;1914.8000000;1886.8000000;1897.8000000;202326
YNDX;D;13.01.23;0;1898.0000000;1914.6000000;1883.4000000;1912.0000000;208163
YNDX;D;16.01.23;0;1925.6000000;1955.0000000;1923.0000000;1953.8000000;313669
YNDX;D;17.01.23;0;1956.4000000;1958.4000000;1869.8000000;1889.6000000;533009
YNDX;D;18.01.23;0;1889.0000000;1931.8000000;1872.8000000;1906.6000000;407744
YNDX;D;19.01.23;0;1910.2000000;1914.0000000;1873.2000000;1882.4000000;195959
YNDX;D;20.01.23;0;1877.8000000;1913.8000000;1871.2000000;1904.8000000;307976
YNDX;D;23.01.23;0;1909.4000000;1948.0000000;1903.2000000;1945.0000000;338606
YNDX;D;24.01.23;0;1949.4000000;1959.8000000;1912.2000000;1919.8000000;422587
YNDX;D;25.01.23;0;1920.2000000;1927.6000000;1897.2000000;1914.8000000;236938
YNDX;D;26.01.23;0;1910.0000000;1924.8000000;1885.0000000;1902.8000000;249891
YNDX;D;27.01.23;0;1902.0000000;1916.0000000;1897.6000000;1912.0000000;154186
YNDX;D;30.01.23;0;1912.0000000;1938.6000000;1912.0000000;1934.0000000;188721
YNDX;D;31.01.23;0;1938.6000000;2047.4000000;1934.0000000;2047.2000000;1186473
YNDX;D;01.02.23;0;2051.0000000;2128.0000000;2036.2000000;2088.0000000;1729949
YNDX;D;02.02.23;0;2098.6000000;2102.6000000;2055.0000000;2075.0000000;418666
YNDX;D;03.02.23;0;2074.4000000;2074.4000000;2025.0000000;2055.8000000;537014
YNDX;D;06.02.23;0;2070.0000000;2108.0000000;2070.0000000;2094.6000000;763152
YNDX;D;07.02.23;0;2090.0000000;2104.2000000;2061.0000000;2076.6000000;441443
YNDX;D;08.02.23;0;2080.0000000;2080.0000000;2036.0000000;2060.2000000;421100
YNDX;D;09.02.23;0;2057.2000000;2058.6000000;2032.0000000;2040.4000000;245384
YNDX;D;10.02.23;0;2046.2000000;2065.2000000;2032.8000000;2060.8000000;321474
YNDX;D;13.02.23;0;2071.4000000;2092.4000000;2057.8000000;2065.2000000;397668
YNDX;D;14.02.23;0;2064.6000000;2065.0000000;1994.0000000;2028.6000000;795370
YNDX;D;15.02.23;0;2030.4000000;2048.0000000;1921.6000000;1969.2000000;1833428
YNDX;D;16.02.23;0;1981.0000000;2023.0000000;1958.0000000;1976.4000000;624540
YNDX;D;17.02.23;0;1975.0000000;1987.8000000;1956.0000000;1971.0000000;331242
YNDX;D;20.02.23;0;1968.0000000;1968.0000000;1913.0000000;1958.0000000;448046
YNDX;D;21.02.23;0;1969.8000000;2034.8000000;1960.0000000;1993.8000000;820897
YNDX;D;22.02.23;0;1998.4000000;1999.6000000;1969.8000000;1980.4000000;242025
YNDX;D;24.02.23;0;1986.4000000;1998.2000000;1980.4000000;1986.6000000;142949
YNDX;D;27.02.23;0;1949.0000000;2025.0000000;1930.2000000;2007.4000000;666089
YNDX;D;28.02.23;0;2014.8000000;2036.0000000;2010.0000000;2015.0000000;352946
YNDX;D;01.03.23;0;2019.8000000;2040.0000000;2015.0000000;2033.8000000;342963
YNDX;D;02.03.23;0;2037.8000000;2037.8000000;1955.2000000;1970.8000000;1220219
YNDX;D;03.03.23;0;1970.6000000;1991.2000000;1932.4000000;1984.2000000;355224
YNDX;D;06.03.23;0;1996.8000000;1999.2000000;1964.0000000;1973.0000000;588584
YNDX;D;07.03.23;0;1974.8000000;1978.6000000;1956.2000000;1961.8000000;337990
YNDX;D;09.03.23;0;1963.4000000;1970.4000000;1935.4000000;1942.0000000;464950
YNDX;D;10.03.23;0;1933.8000000;1940.0000000;1911.0000000;1917.0000000;477838
YNDX;D;13.03.23;0;1919.6000000;1939.6000000;1880.4000000;1907.4000000;679374
YNDX;D;14.03.23;0;1912.2000000;1913.8000000;1886.0000000;1901.2000000;382695
YNDX;D;15.03.23;0;1906.8000000;1910.8000000;1860.0000000;1864.2000000;543086
YNDX;D;16.03.23;0;1856.4000000;1882.0000000;1812.0000000;1851.0000000;1259109
YNDX;D;17.03.23;0;1859.6000000;1899.2000000;1847.2000000;1898.0000000;672443
YNDX;D;20.03.23;0;1900.0000000;1915.0000000;1881.0000000;1910.0000000;664723
YNDX;D;21.03.23;0;1915.0000000;1920.0000000;1866.0000000;1887.6000000;463924
YNDX;D;22.03.23;0;1885.0000000;1903.4000000;1866.6000000;1887.8000000;368458
YNDX;D;23.03.23;0;1887.8000000;1907.6000000;1885.2000000;1902.0000000;263327
YNDX;D;24.03.23;0;1902.8000000;1909.0000000;1880.0000000;1886.4000000;183485
YNDX;D;27.03.23;0;1889.8000000;1920.0000000;1889.8000000;1919.6000000;370357
YNDX;D;28.03.23;0;1923.4000000;1947.0000000;1920.8000000;1929.6000000;352927
YNDX;D;29.03.23;0;1932.8000000;1936.8000000;1907.0000000;1919.6000000;271441
YNDX;D;30.03.23;0;1919.6000000;1926.4000000;1911.0000000;1917.4000000;229580
YNDX;D;31.03.23;0;1921.0000000;1921.4000000;1888.4000000;1901.6000000;304340
YNDX;D;03.04.23;0;1910.0000000;1919.0000000;1902.6000000;1913.0000000;225021
YNDX;D;04.04.23;0;1916.8000000;1925.0000000;1896.4000000;1905.0000000;345392
YNDX;D;05.04.23;0;1905.0000000;1909.0000000;1892.0000000;1907.2000000;201662
YNDX;D;06.04.23;0;1907.2000000;1934.0000000;1906.2000000;1912.8000000;421606
YNDX;D;07.04.23;0;1918.2000000;1925.0000000;1910.4000000;1919.8000000;196181
YNDX;D;10.04.23;0;1924.6000000;1998.2000000;1922.2000000;1993.0000000;1385988
YNDX;D;11.04.23;0;1998.0000000;2019.0000000;1927.8000000;1952.2000000;1079024
YNDX;D;12.04.23;0;1963.0000000;1969.8000000;1935.2000000;1953.6000000;308677
YNDX;D;13.04.23;0;1958.4000000;1966.8000000;1942.0000000;1954.0000000;243595
YNDX;D;14.04.23;0;1957.4000000;1959.6000000;1940.0000000;1945.0000000;177435
YNDX;D;17.04.23;0;1954.8000000;1980.0000000;1948.0000000;1964.8000000;334304
YNDX;D;18.04.23;0;1970.2000000;1985.0000000;1953.0000000;1981.4000000;422683
YNDX;D;19.04.23;0;1983.0000000;2028.2000000;1962.0000000;1989.6000000;1005697
YNDX;D;20.04.23;0;1998.4000000;2100.0000000;1963.2000000;2098.6000000;1934542
YNDX;D;21.04.23;0;2106.6000000;2128.6000000;2062.0000000;2086.8000000;1228499
YNDX;D;24.04.23;0;2088.2000000;2108.2000000;2065.8000000;2080.0000000;504264
YNDX;D;25.04.23;0;2086.4000000;2088.2000000;2044.0000000;2059.4000000;408219
YNDX;D;26.04.23;0;2064.0000000;2125.0000000;2059.6000000;2113.0000000;1088025
YNDX;D;27.04.23;0;2123.2000000;2159.0000000;2082.0000000;2101.6000000;1688385
YNDX;D;28.04.23;0;2103.0000000;2108.0000000;2050.2000000;2070.6000000;624462
YNDX;D;02.05.23;0;2075.0000000;2099.0000000;1980.0000000;2015.0000000;1005583
YNDX;D;03.05.23;0;2020.2000000;2021.6000000;1922.2000000;1930.4000000;1078287
YNDX;D;04.05.23;0;1935.0000000;1992.4000000;1930.2000000;1979.6000000;709407
YNDX;D;05.05.23;0;1979.0000000;1988.2000000;1946.2000000;1948.0000000;425180
YNDX;D;08.05.23;0;1949.6000000;1969.0000000;1930.4000000;1943.0000000;165104
YNDX;D;10.05.23;0;1950.2000000;2012.0000000;1945.8000000;2008.8000000;656703
YNDX;D;11.05.23;0;2025.0000000;2052.0000000;1961.0000000;2007.2000000;1232151
