<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;20/01/22;00:00:00;0.0452650;0.0468200;0.0448050;0.0454150;102642330000
VTBR;D;21/01/22;00:00:00;0.0450950;0.0462500;0.0437600;0.0439350;80605280000
VTBR;D;24/01/22;00:00:00;0.0443600;0.0444850;0.0395500;0.0411800;217292640000
VTBR;D;25/01/22;00:00:00;0.0409950;0.0427000;0.0406000;0.0425350;139074340000
VTBR;D;26/01/22;00:00:00;0.0425400;0.0427750;0.0405500;0.0412900;174290320000
VTBR;D;27/01/22;00:00:00;0.0407800;0.0441200;0.0406650;0.0431000;150166500000
VTBR;D;28/01/22;00:00:00;0.0433000;0.0442550;0.0426450;0.0433950;75263310000
VTBR;D;31/01/22;00:00:00;0.0435650;0.0444000;0.0430000;0.0437800;94736510000
VTBR;D;01/02/22;00:00:00;0.0438000;0.0440950;0.0422150;0.0426950;94942590000
VTBR;D;02/02/22;00:00:00;0.0429400;0.0432250;0.0418800;0.0424000;67025650000
VTBR;D;03/02/22;00:00:00;0.0421950;0.0423450;0.0408000;0.0412450;67836610000
VTBR;D;04/02/22;00:00:00;0.0416200;0.0421250;0.0407250;0.0412500;66771180000
VTBR;D;07/02/22;00:00:00;0.0412000;0.0416400;0.0405750;0.0411000;51173100000
VTBR;D;08/02/22;00:00:00;0.0411950;0.0422300;0.0408850;0.0422050;97398660000
VTBR;D;09/02/22;00:00:00;0.0423400;0.0430000;0.0420550;0.0427400;119411110000
VTBR;D;10/02/22;00:00:00;0.0427400;0.0429000;0.0416500;0.0419000;104282660000
VTBR;D;11/02/22;00:00:00;0.0418200;0.0420500;0.0401000;0.0405000;102153250000
VTBR;D;14/02/22;00:00:00;0.0400400;0.0405500;0.0386350;0.0402850;144102300000
VTBR;D;15/02/22;00:00:00;0.0404000;0.0418950;0.0403350;0.0418850;97496180000
VTBR;D;16/02/22;00:00:00;0.0420450;0.0433800;0.0420000;0.0429250;121135790000
VTBR;D;17/02/22;00:00:00;0.0429250;0.0429500;0.0408600;0.0411850;115789030000
VTBR;D;18/02/22;00:00:00;0.0413700;0.0418800;0.0388200;0.0392900;135828150000
VTBR;D;21/02/22;00:00:00;0.0391500;0.0402000;0.0292000;0.0321200;472533630000
VTBR;D;22/02/22;00:00:00;0.0319700;0.0345800;0.0289600;0.0342150;417804630000
VTBR;D;24/02/22;00:00:00;0.0305100;0.0305100;0.0163900;0.0201000;425562810000
VTBR;D;25/02/22;00:00:00;0.0202000;0.0226950;0.0182500;0.0201100;220823080000
VTBR;D;24/03/22;00:00:00;0.0181100;0.0217700;0.0159950;0.0190000;128516470000
VTBR;D;25/03/22;00:00:00;0.0196850;0.0198050;0.0171000;0.0175000;71122410000
VTBR;D;28/03/22;00:00:00;0.0175500;0.0176950;0.0165000;0.0168500;37849850000
VTBR;D;29/03/22;00:00:00;0.0168700;0.0179450;0.0162200;0.0165000;58790390000
VTBR;D;30/03/22;00:00:00;0.0175000;0.0175450;0.0169450;0.0171550;40451440000
VTBR;D;31/03/22;00:00:00;0.0173550;0.0199200;0.0173550;0.0198000;183083970000
VTBR;D;01/04/22;00:00:00;0.0205000;0.0238450;0.0198950;0.0225000;241831410000
VTBR;D;04/04/22;00:00:00;0.0230200;0.0251500;0.0225000;0.0251000;298584840000
VTBR;D;05/04/22;00:00:00;0.0258100;0.0263600;0.0218000;0.0230800;359917190000
VTBR;D;06/04/22;00:00:00;0.0220900;0.0235000;0.0212200;0.0219500;148251240000
VTBR;D;07/04/22;00:00:00;0.0219950;0.0231150;0.0219950;0.0228100;80776180000
VTBR;D;08/04/22;00:00:00;0.0230600;0.0232800;0.0220050;0.0223600;55110920000
VTBR;D;11/04/22;00:00:00;0.0220700;0.0226300;0.0214000;0.0215000;58669590000
VTBR;D;12/04/22;00:00:00;0.0216950;0.0216950;0.0201500;0.0211100;72511420000
VTBR;D;13/04/22;00:00:00;0.0214300;0.0216150;0.0208300;0.0211350;36731250000
VTBR;D;14/04/22;00:00:00;0.0212250;0.0213000;0.0199050;0.0199350;44005550000
VTBR;D;15/04/22;00:00:00;0.0199100;0.0206200;0.0191050;0.0201250;63198340000
VTBR;D;18/04/22;00:00:00;0.0202750;0.0205000;0.0190200;0.0190250;43331310000
VTBR;D;19/04/22;00:00:00;0.0190000;0.0190000;0.0178600;0.0186950;63169520000
VTBR;D;20/04/22;00:00:00;0.0188050;0.0193550;0.0182250;0.0192950;60132100000
VTBR;D;21/04/22;00:00:00;0.0192100;0.0192800;0.0187150;0.0189800;29392050000
VTBR;D;22/04/22;00:00:00;0.0188600;0.0196000;0.0186800;0.0188100;31936630000
VTBR;D;25/04/22;00:00:00;0.0186650;0.0187000;0.0180300;0.0181550;30698630000
VTBR;D;26/04/22;00:00:00;0.0182500;0.0195650;0.0181200;0.0191250;59028070000
VTBR;D;27/04/22;00:00:00;0.0191950;0.0201000;0.0189000;0.0199000;77796630000
VTBR;D;28/04/22;00:00:00;0.0201000;0.0203950;0.0190300;0.0191150;70869050000
VTBR;D;29/04/22;00:00:00;0.0194950;0.0203900;0.0192800;0.0200950;102138410000
VTBR;D;04/05/22;00:00:00;0.0200850;0.0204950;0.0195200;0.0195900;41537560000
VTBR;D;05/05/22;00:00:00;0.0197400;0.0199150;0.0196000;0.0197950;19562390000
VTBR;D;06/05/22;00:00:00;0.0197500;0.0197500;0.0192450;0.0194800;21465400000
VTBR;D;11/05/22;00:00:00;0.0194300;0.0197500;0.0191750;0.0193050;24199980000
VTBR;D;12/05/22;00:00:00;0.0193050;0.0193750;0.0183450;0.0185550;26767340000
VTBR;D;13/05/22;00:00:00;0.0188250;0.0188950;0.0184600;0.0186500;15142150000
VTBR;D;16/05/22;00:00:00;0.0188250;0.0191450;0.0186500;0.0189800;19900740000
VTBR;D;17/05/22;00:00:00;0.0191800;0.0194800;0.0190100;0.0193300;26808760000
VTBR;D;18/05/22;00:00:00;0.0194450;0.0199200;0.0192000;0.0192000;37470010000
VTBR;D;19/05/22;00:00:00;0.0192000;0.0193800;0.0189100;0.0191700;19583300000
VTBR;D;20/05/22;00:00:00;0.0192800;0.0193900;0.0187250;0.0188750;20754880000
VTBR;D;23/05/22;00:00:00;0.0189750;0.0190850;0.0185050;0.0185700;18697890000
VTBR;D;24/05/22;00:00:00;0.0185250;0.0188800;0.0181000;0.0187050;26887610000
VTBR;D;25/05/22;00:00:00;0.0188000;0.0189400;0.0185000;0.0188100;20782040000
VTBR;D;26/05/22;00:00:00;0.0188700;0.0190800;0.0186350;0.0188000;32774150000
VTBR;D;27/05/22;00:00:00;0.0188400;0.0188750;0.0185500;0.0186000;18952420000
VTBR;D;30/05/22;00:00:00;0.0186550;0.0187600;0.0182650;0.0183000;25528620000
VTBR;D;31/05/22;00:00:00;0.0182500;0.0183900;0.0181050;0.0183100;14949870000
VTBR;D;01/06/22;00:00:00;0.0182400;0.0185900;0.0181000;0.0184950;24578460000
VTBR;D;02/06/22;00:00:00;0.0184400;0.0185000;0.0179150;0.0179350;30259930000
VTBR;D;03/06/22;00:00:00;0.0179350;0.0180950;0.0174250;0.0175500;30172470000
VTBR;D;06/06/22;00:00:00;0.0175600;0.0176800;0.0172000;0.0174150;20448590000
VTBR;D;07/06/22;00:00:00;0.0174200;0.0174200;0.0169550;0.0172100;26198300000
VTBR;D;08/06/22;00:00:00;0.0172600;0.0176950;0.0171250;0.0173400;26589610000
VTBR;D;09/06/22;00:00:00;0.0174000;0.0174150;0.0169750;0.0170300;16235280000
VTBR;D;10/06/22;00:00:00;0.0170700;0.0171900;0.0169500;0.0170000;15995740000
VTBR;D;14/06/22;00:00:00;0.0169900;0.0176500;0.0167500;0.0174950;32441280000
VTBR;D;15/06/22;00:00:00;0.0175250;0.0179700;0.0175200;0.0176000;35771130000
VTBR;D;16/06/22;00:00:00;0.0176550;0.0178350;0.0175000;0.0177950;31402580000
VTBR;D;17/06/22;00:00:00;0.0178050;0.0182100;0.0177150;0.0179000;39078130000
VTBR;D;20/06/22;00:00:00;0.0180450;0.0188550;0.0180000;0.0187400;48069830000
VTBR;D;21/06/22;00:00:00;0.0189000;0.0189700;0.0182000;0.0182050;47016910000
VTBR;D;22/06/22;00:00:00;0.0180950;0.0185100;0.0178100;0.0185100;39241420000
VTBR;D;23/06/22;00:00:00;0.0185000;0.0189700;0.0182750;0.0185850;51670650000
VTBR;D;24/06/22;00:00:00;0.0186750;0.0187850;0.0183250;0.0186000;26523510000
VTBR;D;27/06/22;00:00:00;0.0185950;0.0191700;0.0185500;0.0191000;47820820000
VTBR;D;28/06/22;00:00:00;0.0191550;0.0195300;0.0188200;0.0193000;53870480000
VTBR;D;29/06/22;00:00:00;0.0193400;0.0193450;0.0185850;0.0187050;35825570000
VTBR;D;30/06/22;00:00:00;0.0186950;0.0189500;0.0176000;0.0177800;57666130000
VTBR;D;01/07/22;00:00:00;0.0177050;0.0182500;0.0173150;0.0175050;33432430000
VTBR;D;04/07/22;00:00:00;0.0177650;0.0185500;0.0177600;0.0185500;41369330000
VTBR;D;05/07/22;00:00:00;0.0185600;0.0191000;0.0184950;0.0187850;61697750000
VTBR;D;06/07/22;00:00:00;0.0186250;0.0191000;0.0185850;0.0187200;31550960000
VTBR;D;07/07/22;00:00:00;0.0188100;0.0188800;0.0185000;0.0187350;22793800000
VTBR;D;08/07/22;00:00:00;0.0188500;0.0189400;0.0186200;0.0188300;18528610000
VTBR;D;11/07/22;00:00:00;0.0187000;0.0188700;0.0182700;0.0183250;23498180000
VTBR;D;12/07/22;00:00:00;0.0183600;0.0184750;0.0180500;0.0181650;30734330000
VTBR;D;13/07/22;00:00:00;0.0182950;0.0184300;0.0177700;0.0178850;24043470000
VTBR;D;14/07/22;00:00:00;0.0179200;0.0182000;0.0177350;0.0177500;22500680000
VTBR;D;15/07/22;00:00:00;0.0178600;0.0180650;0.0176800;0.0179850;23278790000
VTBR;D;18/07/22;00:00:00;0.0180700;0.0182350;0.0178750;0.0180800;19889820000
VTBR;D;19/07/22;00:00:00;0.0180950;0.0184150;0.0178300;0.0184050;30456000000
VTBR;D;20/07/22;00:00:00;0.0185200;0.0187450;0.0182050;0.0182300;31897170000
VTBR;D;21/07/22;00:00:00;0.0182300;0.0183150;0.0178750;0.0181800;24686980000
VTBR;D;22/07/22;00:00:00;0.0181700;0.0185650;0.0181350;0.0183900;23638050000
VTBR;D;25/07/22;00:00:00;0.0183500;0.0186750;0.0182700;0.0185100;21544340000
VTBR;D;26/07/22;00:00:00;0.0185700;0.0187700;0.0185100;0.0186300;22149170000
VTBR;D;27/07/22;00:00:00;0.0186300;0.0188500;0.0184000;0.0184500;26586790000
VTBR;D;28/07/22;00:00:00;0.0185650;0.0186350;0.0182750;0.0185000;16013640000
VTBR;D;29/07/22;00:00:00;0.0185400;0.0186000;0.0183500;0.0185850;16427800000
VTBR;D;01/08/22;00:00:00;0.0185950;0.0186150;0.0181550;0.0181550;19909500000
VTBR;D;02/08/22;00:00:00;0.0181450;0.0182700;0.0179850;0.0180100;20967480000
VTBR;D;03/08/22;00:00:00;0.0180450;0.0181500;0.0178000;0.0178000;19763460000
VTBR;D;04/08/22;00:00:00;0.0178900;0.0180850;0.0178050;0.0179450;15671130000
VTBR;D;05/08/22;00:00:00;0.0180150;0.0180250;0.0174550;0.0176200;25324400000
VTBR;D;08/08/22;00:00:00;0.0178500;0.0179950;0.0176550;0.0176550;23712320000
VTBR;D;09/08/22;00:00:00;0.0177100;0.0179350;0.0175350;0.0179200;18264820000
VTBR;D;10/08/22;00:00:00;0.0178800;0.0181250;0.0177850;0.0180700;18717920000
VTBR;D;11/08/22;00:00:00;0.0181000;0.0181700;0.0177550;0.0178500;18812880000
VTBR;D;12/08/22;00:00:00;0.0178550;0.0180000;0.0176800;0.0179550;14779500000
VTBR;D;15/08/22;00:00:00;0.0179200;0.0180850;0.0177900;0.0180000;17773190000
VTBR;D;16/08/22;00:00:00;0.0180300;0.0181300;0.0179150;0.0180650;17934070000
VTBR;D;17/08/22;00:00:00;0.0181100;0.0185000;0.0181100;0.0181800;41010650000
VTBR;D;18/08/22;00:00:00;0.0181900;0.0183000;0.0180200;0.0181400;15496020000
VTBR;D;19/08/22;00:00:00;0.0181800;0.0181800;0.0179150;0.0180000;16957090000
VTBR;D;22/08/22;00:00:00;0.0179650;0.0181100;0.0178750;0.0180400;16459050000
VTBR;D;23/08/22;00:00:00;0.0180100;0.0183650;0.0180100;0.0183300;22557560000
VTBR;D;24/08/22;00:00:00;0.0183850;0.0184400;0.0181500;0.0182750;17098860000
VTBR;D;25/08/22;00:00:00;0.0182750;0.0184000;0.0181000;0.0181450;15843970000
VTBR;D;26/08/22;00:00:00;0.0181950;0.0182950;0.0181000;0.0182400;10832780000
VTBR;D;29/08/22;00:00:00;0.0182350;0.0186900;0.0181800;0.0186500;26883380000
VTBR;D;30/08/22;00:00:00;0.0187500;0.0189800;0.0185600;0.0187950;49812660000
VTBR;D;31/08/22;00:00:00;0.0191500;0.0195700;0.0189250;0.0193450;76951710000
VTBR;D;01/09/22;00:00:00;0.0193450;0.0196850;0.0191250;0.0195300;48242830000
VTBR;D;02/09/22;00:00:00;0.0196550;0.0201800;0.0195000;0.0200900;78642590000
VTBR;D;05/09/22;00:00:00;0.0201800;0.0206900;0.0197600;0.0206700;72265010000
VTBR;D;06/09/22;00:00:00;0.0205350;0.0208000;0.0195050;0.0199100;99650270000
VTBR;D;07/09/22;00:00:00;0.0199150;0.0204600;0.0197000;0.0198800;57437290000
VTBR;D;08/09/22;00:00:00;0.0199000;0.0201000;0.0196000;0.0196500;47956600000
VTBR;D;09/09/22;00:00:00;0.0198000;0.0199500;0.0196600;0.0198600;30038190000
VTBR;D;12/09/22;00:00:00;0.0197500;0.0202800;0.0196300;0.0201300;48490620000
VTBR;D;13/09/22;00:00:00;0.0202350;0.0203850;0.0199100;0.0199450;46004310000
VTBR;D;14/09/22;00:00:00;0.0199100;0.0201050;0.0196500;0.0200450;44456110000
VTBR;D;15/09/22;00:00:00;0.0200400;0.0201500;0.0198900;0.0200350;32113790000
VTBR;D;16/09/22;00:00:00;0.0200100;0.0201950;0.0198200;0.0199400;38118060000
VTBR;D;19/09/22;00:00:00;0.0199000;0.0200700;0.0198350;0.0198750;24316620000
VTBR;D;20/09/22;00:00:00;0.0198800;0.0199700;0.0179500;0.0184500;131594300000
VTBR;D;21/09/22;00:00:00;0.0169950;0.0183000;0.0168050;0.0174300;96593990000
VTBR;D;22/09/22;00:00:00;0.0174600;0.0183100;0.0174350;0.0179500;57856640000
VTBR;D;23/09/22;00:00:00;0.0178850;0.0179700;0.0168500;0.0170150;61070610000
VTBR;D;26/09/22;00:00:00;0.0166300;0.0167750;0.0151900;0.0153750;130675580000
VTBR;D;27/09/22;00:00:00;0.0157950;0.0161400;0.0153950;0.0158650;74916560000
VTBR;D;28/09/22;00:00:00;0.0158000;0.0161500;0.0150600;0.0155150;62528900000
VTBR;D;29/09/22;00:00:00;0.0155900;0.0156800;0.0145050;0.0149700;73837430000
VTBR;D;30/09/22;00:00:00;0.0150550;0.0151750;0.0142250;0.0149300;128952850000
VTBR;D;03/10/22;00:00:00;0.0150000;0.0158400;0.0148100;0.0157250;74457530000
VTBR;D;04/10/22;00:00:00;0.0158650;0.0159100;0.0150100;0.0153000;71999340000
VTBR;D;05/10/22;00:00:00;0.0152700;0.0152950;0.0146550;0.0152000;53019410000
VTBR;D;06/10/22;00:00:00;0.0152600;0.0154750;0.0150400;0.0151400;30607620000
VTBR;D;07/10/22;00:00:00;0.0151000;0.0151100;0.0144000;0.0144250;42897970000
VTBR;D;10/10/22;00:00:00;0.0140250;0.0150600;0.0138800;0.0149200;56757550000
VTBR;D;11/10/22;00:00:00;0.0150050;0.0153550;0.0147450;0.0152250;41066190000
VTBR;D;12/10/22;00:00:00;0.0152400;0.0153900;0.0150650;0.0152300;27748420000
VTBR;D;13/10/22;00:00:00;0.0152400;0.0155000;0.0150850;0.0152750;27310840000
VTBR;D;14/10/22;00:00:00;0.0153250;0.0153850;0.0148500;0.0152000;42600730000
VTBR;D;17/10/22;00:00:00;0.0152150;0.0158950;0.0151600;0.0157950;45520750000
VTBR;D;18/10/22;00:00:00;0.0158800;0.0163850;0.0156100;0.0157300;77058330000
VTBR;D;19/10/22;00:00:00;0.0157400;0.0159500;0.0155250;0.0158350;71484150000
VTBR;D;20/10/22;00:00:00;0.0159000;0.0162850;0.0157850;0.0160600;59725010000
VTBR;D;21/10/22;00:00:00;0.0160600;0.0162650;0.0158100;0.0161800;42795980000
VTBR;D;24/10/22;00:00:00;0.0162500;0.0164300;0.0158800;0.0160800;45763990000
VTBR;D;25/10/22;00:00:00;0.0160800;0.0167600;0.0160250;0.0165500;63888620000
VTBR;D;26/10/22;00:00:00;0.0165550;0.0169400;0.0164300;0.0167550;51196600000
VTBR;D;27/10/22;00:00:00;0.0167900;0.0169950;0.0166100;0.0168350;49698050000
VTBR;D;28/10/22;00:00:00;0.0167800;0.0170000;0.0165000;0.0169150;45047600000
VTBR;D;31/10/22;00:00:00;0.0169200;0.0171450;0.0167600;0.0168400;33557750000
VTBR;D;01/11/22;00:00:00;0.0169150;0.0169900;0.0167800;0.0168450;23870420000
VTBR;D;02/11/22;00:00:00;0.0168750;0.0168800;0.0162250;0.0164000;32637520000
VTBR;D;03/11/22;00:00:00;0.0163950;0.0164900;0.0161100;0.0164000;28339000000
VTBR;D;07/11/22;00:00:00;0.0165850;0.0168850;0.0164850;0.0168600;47596960000
VTBR;D;08/11/22;00:00:00;0.0168950;0.0174250;0.0167000;0.0172500;69861690000
VTBR;D;09/11/22;00:00:00;0.0172050;0.0174050;0.0165200;0.0165900;62362940000
VTBR;D;10/11/22;00:00:00;0.0167350;0.0173600;0.0166550;0.0172900;90655830000
VTBR;D;11/11/22;00:00:00;0.0173400;0.0173950;0.0169800;0.0171600;47450830000
VTBR;D;14/11/22;00:00:00;0.0172050;0.0177100;0.0170700;0.0174250;55949980000
VTBR;D;15/11/22;00:00:00;0.0174650;0.0176550;0.0163150;0.0168050;78270280000
VTBR;D;16/11/22;00:00:00;0.0169500;0.0172000;0.0169100;0.0170800;34832870000
VTBR;D;17/11/22;00:00:00;0.0171200;0.0173100;0.0169600;0.0171150;31571330000
VTBR;D;18/11/22;00:00:00;0.0171200;0.0171850;0.0169200;0.0170350;23871800000
VTBR;D;21/11/22;00:00:00;0.0170650;0.0170650;0.0167000;0.0168800;31465150000
VTBR;D;22/11/22;00:00:00;0.0168100;0.0170300;0.0167950;0.0169900;23021210000
VTBR;D;23/11/22;00:00:00;0.0170000;0.0171900;0.0169000;0.0170600;23299910000
VTBR;D;24/11/22;00:00:00;0.0170650;0.0172150;0.0169850;0.0170350;21542020000
VTBR;D;25/11/22;00:00:00;0.0170100;0.0170900;0.0169450;0.0169800;14000580000
VTBR;D;28/11/22;00:00:00;0.0168650;0.0169450;0.0167700;0.0168500;21569090000
VTBR;D;29/11/22;00:00:00;0.0169000;0.0169500;0.0168350;0.0169150;13016640000
VTBR;D;30/11/22;00:00:00;0.0169750;0.0169750;0.0168150;0.0169400;10565450000
VTBR;D;01/12/22;00:00:00;0.0169800;0.0170500;0.0168300;0.0169350;15804920000
VTBR;D;02/12/22;00:00:00;0.0169100;0.0169100;0.0167900;0.0168300;14531320000
VTBR;D;05/12/22;00:00:00;0.0168450;0.0172550;0.0167850;0.0169800;48805460000
VTBR;D;06/12/22;00:00:00;0.0170600;0.0171250;0.0157000;0.0167100;67878900000
VTBR;D;07/12/22;00:00:00;0.0166000;0.0169650;0.0163100;0.0168000;92409300000
VTBR;D;08/12/22;00:00:00;0.0168900;0.0169450;0.0166300;0.0167100;25173860000
VTBR;D;09/12/22;00:00:00;0.0167000;0.0168450;0.0166150;0.0167150;19195680000
VTBR;D;12/12/22;00:00:00;0.0167150;0.0167800;0.0166100;0.0166900;16460710000
VTBR;D;13/12/22;00:00:00;0.0167100;0.0167250;0.0165850;0.0166300;17115280000
VTBR;D;14/12/22;00:00:00;0.0166300;0.0166450;0.0163200;0.0164150;25623930000
VTBR;D;15/12/22;00:00:00;0.0163700;0.0164200;0.0160450;0.0161250;36478020000
VTBR;D;16/12/22;00:00:00;0.0161050;0.0162900;0.0160800;0.0161800;17132250000
VTBR;D;19/12/22;00:00:00;0.0161300;0.0162400;0.0160100;0.0160300;24284010000
VTBR;D;20/12/22;00:00:00;0.0159950;0.0164900;0.0158800;0.0164250;34429850000
VTBR;D;21/12/22;00:00:00;0.0164850;0.0165350;0.0162100;0.0163800;21706230000
VTBR;D;22/12/22;00:00:00;0.0164450;0.0171800;0.0163200;0.0170450;91634950000
VTBR;D;23/12/22;00:00:00;0.0170450;0.0171500;0.0169000;0.0169300;40127950000
VTBR;D;26/12/22;00:00:00;0.0170100;0.0172000;0.0169550;0.0171050;40149070000
VTBR;D;27/12/22;00:00:00;0.0171750;0.0173350;0.0169400;0.0170000;44682240000
VTBR;D;28/12/22;00:00:00;0.0169950;0.0170450;0.0162200;0.0164750;148049690000
VTBR;D;29/12/22;00:00:00;0.0164900;0.0166700;0.0163650;0.0166100;38538600000
VTBR;D;30/12/22;00:00:00;0.0166500;0.0167200;0.0163500;0.0163900;50954270000
VTBR;D;03/01/23;00:00:00;0.0163800;0.0165000;0.0163450;0.0164450;21271860000
VTBR;D;04/01/23;00:00:00;0.0164400;0.0165250;0.0163800;0.0164300;12758510000
VTBR;D;05/01/23;00:00:00;0.0164900;0.0164900;0.0162350;0.0163200;15480360000
VTBR;D;06/01/23;00:00:00;0.0163350;0.0163550;0.0161700;0.0162050;16097750000
VTBR;D;09/01/23;00:00:00;0.0162750;0.0165350;0.0162300;0.0164600;39479900000
VTBR;D;10/01/23;00:00:00;0.0164200;0.0164400;0.0163000;0.0163650;17301730000
VTBR;D;11/01/23;00:00:00;0.0163500;0.0167600;0.0163200;0.0166800;52799380000
VTBR;D;12/01/23;00:00:00;0.0167600;0.0167800;0.0165200;0.0165850;30803420000
VTBR;D;13/01/23;00:00:00;0.0165700;0.0168200;0.0164650;0.0166450;41096090000
VTBR;D;16/01/23;00:00:00;0.0167200;0.0171450;0.0167150;0.0171300;59552400000
VTBR;D;17/01/23;00:00:00;0.0171400;0.0171700;0.0167000;0.0167100;51315650000
VTBR;D;18/01/23;00:00:00;0.0167450;0.0169600;0.0166550;0.0167300;31598950000
VTBR;D;19/01/23;00:00:00;0.0167300;0.0168200;0.0165050;0.0166500;40531270000
VTBR;D;20/01/23;00:00:00;0.0166800;0.0167350;0.0165250;0.0167150;19873410000
VTBR;D;23/01/23;00:00:00;0.0167700;0.0168800;0.0167000;0.0168200;27854880000
VTBR;D;24/01/23;00:00:00;0.0168400;0.0169000;0.0165800;0.0165900;27503440000
VTBR;D;25/01/23;00:00:00;0.0165900;0.0167500;0.0163300;0.0166300;45047970000
VTBR;D;26/01/23;00:00:00;0.0166650;0.0167350;0.0165550;0.0166000;18822490000
VTBR;D;27/01/23;00:00:00;0.0165750;0.0166850;0.0165450;0.0165850;21751040000
VTBR;D;30/01/23;00:00:00;0.0165450;0.0170250;0.0164700;0.0167950;74325460000
VTBR;D;31/01/23;00:00:00;0.0168250;0.0169800;0.0167900;0.0169500;38845870000
VTBR;D;01/02/23;00:00:00;0.0169550;0.0173950;0.0169000;0.0171150;89491450000
VTBR;D;02/02/23;00:00:00;0.0171500;0.0172500;0.0168050;0.0170250;52951700000
VTBR;D;03/02/23;00:00:00;0.0170050;0.0170650;0.0166400;0.0169150;46821830000
VTBR;D;06/02/23;00:00:00;0.0169200;0.0171600;0.0168600;0.0171300;49249930000
VTBR;D;07/02/23;00:00:00;0.0170250;0.0173500;0.0168800;0.0171000;90711710000
VTBR;D;08/02/23;00:00:00;0.0171200;0.0172800;0.0169550;0.0170200;47761950000
VTBR;D;09/02/23;00:00:00;0.0170350;0.0170800;0.0169000;0.0169950;29827100000
VTBR;D;10/02/23;00:00:00;0.0170100;0.0170150;0.0169050;0.0169450;17534800000
VTBR;D;13/02/23;00:00:00;0.0169550;0.0170250;0.0167750;0.0168300;23028590000
VTBR;D;14/02/23;00:00:00;0.0168300;0.0168500;0.0164000;0.0168400;41019710000
VTBR;D;15/02/23;00:00:00;0.0166500;0.0166850;0.0159300;0.0160400;66786080000
VTBR;D;16/02/23;00:00:00;0.0161950;0.0163550;0.0158100;0.0160000;56961230000
VTBR;D;17/02/23;00:00:00;0.0159950;0.0161250;0.0158550;0.0159850;31679480000
VTBR;D;20/02/23;00:00:00;0.0160350;0.0163350;0.0159050;0.0162150;38431480000
VTBR;D;21/02/23;00:00:00;0.0162200;0.0166650;0.0162200;0.0164000;52675550000
VTBR;D;22/02/23;00:00:00;0.0163850;0.0164450;0.0162950;0.0163400;13081400000
VTBR;D;24/02/23;00:00:00;0.0163500;0.0164400;0.0160950;0.0162050;23759300000
VTBR;D;27/02/23;00:00:00;0.0161550;0.0165850;0.0161250;0.0164150;33991930000
VTBR;D;28/02/23;00:00:00;0.0164150;0.0166150;0.0163400;0.0164600;30745220000
VTBR;D;01/03/23;00:00:00;0.0165100;0.0166900;0.0164600;0.0166500;39723060000
VTBR;D;02/03/23;00:00:00;0.0166450;0.0167250;0.0162350;0.0164050;40073750000
VTBR;D;03/03/23;00:00:00;0.0164300;0.0166000;0.0163850;0.0165850;22263850000
VTBR;D;06/03/23;00:00:00;0.0166450;0.0168100;0.0166300;0.0167700;30677970000
VTBR;D;07/03/23;00:00:00;0.0168000;0.0168650;0.0166750;0.0167650;24468150000
VTBR;D;09/03/23;00:00:00;0.0167900;0.0168350;0.0166550;0.0166800;21167180000
VTBR;D;10/03/23;00:00:00;0.0166250;0.0166300;0.0164050;0.0164900;33073230000
VTBR;D;13/03/23;00:00:00;0.0165550;0.0166750;0.0163400;0.0164550;32527020000
VTBR;D;14/03/23;00:00:00;0.0164650;0.0166450;0.0163950;0.0165500;24974170000
VTBR;D;15/03/23;00:00:00;0.0165550;0.0166750;0.0163550;0.0164600;36079110000
VTBR;D;16/03/23;00:00:00;0.0164500;0.0165050;0.0162900;0.0164250;22686130000
VTBR;D;17/03/23;00:00:00;0.0164900;0.0168000;0.0164500;0.0166900;71790990000
VTBR;D;20/03/23;00:00:00;0.0173100;0.0191900;0.0171800;0.0189950;672112190000
VTBR;D;21/03/23;00:00:00;0.0189900;0.0193450;0.0180350;0.0182750;401412100000
VTBR;D;22/03/23;00:00:00;0.0182550;0.0186000;0.0181350;0.0184050;100705930000
VTBR;D;23/03/23;00:00:00;0.0184050;0.0185550;0.0180500;0.0181550;64334630000
VTBR;D;24/03/23;00:00:00;0.0182000;0.0182400;0.0177250;0.0179000;126429630000
VTBR;D;27/03/23;00:00:00;0.0179800;0.0184750;0.0179150;0.0183400;90308310000
VTBR;D;28/03/23;00:00:00;0.0183800;0.0185200;0.0180850;0.0183000;50902130000
VTBR;D;29/03/23;00:00:00;0.0183600;0.0184650;0.0181750;0.0183400;54037770000
VTBR;D;30/03/23;00:00:00;0.0183400;0.0184450;0.0182500;0.0183600;33758680000
VTBR;D;31/03/23;00:00:00;0.0183950;0.0184200;0.0178650;0.0181400;68290810000
VTBR;D;03/04/23;00:00:00;0.0181900;0.0200300;0.0180300;0.0199100;401631560000
VTBR;D;04/04/23;00:00:00;0.0199950;0.0209200;0.0197950;0.0203700;483741540000
VTBR;D;05/04/23;00:00:00;0.0204050;0.0204250;0.0187100;0.0188950;545335170000
VTBR;D;06/04/23;00:00:00;0.0188500;0.0191750;0.0186100;0.0187700;145526290000
VTBR;D;07/04/23;00:00:00;0.0187850;0.0188900;0.0186800;0.0188300;58893220000
VTBR;D;10/04/23;00:00:00;0.0189650;0.0190750;0.0188500;0.0190400;88028570000
