<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MDMG;D;15/10/21;00:00:00;860.2000000;860.4000000;850.3000000;856.4000000;19791
MDMG;D;18/10/21;00:00:00;856.4000000;857.6000000;830.3000000;840.1000000;25379
MDMG;D;19/10/21;00:00:00;855.5000000;855.5000000;845.1000000;848.7000000;10998
MDMG;D;20/10/21;00:00:00;848.7000000;857.0000000;840.0000000;850.3000000;43680
MDMG;D;21/10/21;00:00:00;857.5000000;857.9000000;844.1000000;847.1000000;44503
MDMG;D;22/10/21;00:00:00;851.5000000;852.6000000;825.2000000;832.8000000;34889
MDMG;D;25/10/21;00:00:00;839.7000000;844.9000000;825.0000000;834.2000000;19203
MDMG;D;26/10/21;00:00:00;837.0000000;843.1000000;820.2000000;834.9000000;14535
MDMG;D;27/10/21;00:00:00;843.1000000;844.2000000;826.1000000;841.0000000;11977
MDMG;D;28/10/21;00:00:00;840.0000000;845.0000000;831.6000000;841.5000000;24853
MDMG;D;29/10/21;00:00:00;845.0000000;860.2000000;835.0000000;857.6000000;56779
MDMG;D;01/11/21;00:00:00;859.4000000;888.9000000;857.1000000;874.8000000;70728
MDMG;D;02/11/21;00:00:00;885.0000000;894.9000000;857.3000000;877.1000000;57289
MDMG;D;03/11/21;00:00:00;880.0000000;889.9000000;855.2000000;858.0000000;19698
MDMG;D;05/11/21;00:00:00;866.9000000;867.2000000;808.0000000;845.2000000;58450
MDMG;D;08/11/21;00:00:00;863.6000000;884.0000000;855.0000000;879.6000000;38977
MDMG;D;09/11/21;00:00:00;880.0000000;885.0000000;862.4000000;868.0000000;29057
MDMG;D;10/11/21;00:00:00;874.2000000;879.2000000;860.0000000;868.7000000;13370
MDMG;D;11/11/21;00:00:00;870.0000000;874.5000000;852.4000000;853.4000000;27099
MDMG;D;12/11/21;00:00:00;853.5000000;872.0000000;844.0000000;849.2000000;31596
MDMG;D;15/11/21;00:00:00;863.2000000;869.9000000;845.0000000;854.2000000;36648
MDMG;D;16/11/21;00:00:00;867.0000000;867.0000000;851.0000000;853.4000000;13394
MDMG;D;17/11/21;00:00:00;860.1000000;862.0000000;850.0000000;853.4000000;18489
MDMG;D;18/11/21;00:00:00;850.0000000;859.5000000;840.0000000;845.8000000;17605
MDMG;D;19/11/21;00:00:00;853.2000000;853.2000000;825.0000000;830.0000000;20140
MDMG;D;22/11/21;00:00:00;842.4000000;842.4000000;810.0000000;810.5000000;36651
MDMG;D;23/11/21;00:00:00;813.7000000;827.2000000;767.1000000;800.0000000;54485
MDMG;D;24/11/21;00:00:00;815.9000000;844.5000000;801.4000000;828.0000000;45458
MDMG;D;25/11/21;00:00:00;828.1000000;841.9000000;826.0000000;827.7000000;16633
MDMG;D;26/11/21;00:00:00;825.0000000;836.6000000;811.1000000;825.4000000;21689
MDMG;D;29/11/21;00:00:00;840.5000000;846.0000000;823.2000000;826.5000000;13209
